game_id,game_date,matchup,home_team,home_pts,home_reb,home_ast,home_tov,home_fg_pct,away_team,away_pts,away_reb,away_ast,away_tov,away_fg_pct,home_win,point_diff,reb_diff,ast_diff,tov_diff,home_elo,away_elo,elo_diff,home_injuries,away_injuries,injury_diff,home_roll5_pts,away_roll5_pts,home_roll5_reb,away_roll5_reb,home_roll5_ast,away_roll5_ast,roll5_point_diff,roll5_reb_diff,roll5_ast_diff,home_advantage
0022400898,2025-03-05,LAC vs. DET,LAC,8,4,6,0,1.0,DET,7,0,0,0,0.667,1,1,4,6,0,1543.9,1514.6,29.300000000000182,1,0,-1,8.6,6.2,3.6,1.2,2.8,1.0,2.3999999999999995,2.4000000000000004,1.7999999999999998,1
0022400944,2025-03-06,ORL vs. CHI,ORL,6,2,3,1,0.143,CHI,4,1,1,2,1.0,1,2,1,2,-1,1500.0,1490.2,9.799999999999955,1,0,-1,12.2,13.6,5.6,4.6,3.2,1.4,-1.4000000000000004,1.0,1.8000000000000003,1
0022400903,2025-03-06,LAL vs. NYK,LAL,8,6,0,2,0.154,NYK,0,5,2,1,0.0,1,8,1,-2,1,1543.9,1548.8,-4.899999999999864,2,0,-2,17.4,12.6,5.8,4.8,3.0,3.0,4.799999999999999,1.0,0.0,1
0022400901,2025-03-06,GSW @ BKN,BKN,8,9,10,2,0.571,GSW,0,0,0,0,,1,8,9,10,2,1426.8,1534.1,-107.29999999999995,0,1,1,7.2,7.2,4.8,2.8,3.4,1.6,0.0,2.0,1.7999999999999998,1
0022400902,2025-03-06,NOP vs. HOU,NOP,13,2,2,2,0.333,HOU,2,3,3,1,0.2,1,11,-1,-1,1,1402.4,1553.7,-151.29999999999995,0,0,0,10.8,12.6,4.0,5.4,1.0,3.4,-1.799999999999999,-1.4000000000000004,-2.4,1
0022400900,2025-03-06,BOS vs. PHI,BOS,15,3,3,0,0.5,PHI,9,10,2,2,0.4,1,6,-7,1,-2,1597.6,1417.1,180.5,3,2,-1,9.6,13.0,4.2,5.6,2.4,3.4,-3.4000000000000004,-1.3999999999999995,-1.0,1
0022400899,2025-03-06,ATL vs. IND,ATL,17,4,5,3,0.667,IND,21,3,2,1,0.533,0,-4,1,3,2,1495.1,1543.9,-48.80000000000018,0,0,0,10.4,16.2,3.6,4.2,2.6,2.8,-5.799999999999999,-0.6000000000000001,-0.19999999999999973,1
0022400906,2025-03-07,DAL vs. MEM,DAL,3,2,1,0,0.167,MEM,7,1,3,2,0.429,0,-4,1,-2,-2,1490.2,1534.1,-43.899999999999864,0,1,1,3.2,5.0,2.6,2.0,2.4,1.0,-1.7999999999999998,0.6000000000000001,1.4,1
0022400909,2025-03-07,DEN vs. PHX,DEN,11,2,2,0,0.571,PHX,3,0,0,0,1.0,1,8,2,2,0,1543.9,1475.6,68.30000000000018,2,3,1,9.0,7.8,2.8,2.8,2.2,2.6,1.2000000000000002,0.0,-0.3999999999999999,1
0022400911,2025-03-07,LAC vs. NYK,LAC,8,12,3,0,0.444,NYK,9,5,2,0,0.667,0,-1,7,1,0,1543.9,1548.8,-4.899999999999864,0,0,0,8.6,13.0,4.0,5.6,2.8,3.4,-4.4,-1.5999999999999996,-0.6000000000000001,1
0022400905,2025-03-07,TOR vs. UTA,TOR,22,12,6,3,0.421,UTA,5,3,1,1,0.4,1,17,9,5,2,1446.3,1382.9,63.399999999999864,1,0,-1,8.8,9.8,4.0,3.2,2.0,1.8,-1.0,0.7999999999999998,0.19999999999999996,1
0022400908,2025-03-07,POR @ OKC,OKC,30,5,3,2,0.5,POR,22,4,3,4,0.533,1,8,1,0,-2,1631.7,1475.6,156.10000000000014,1,0,-1,17.0,13.4,3.6,3.8,2.8,3.6,3.5999999999999996,-0.19999999999999973,-0.8000000000000003,1
0022400910,2025-03-07,SAC vs. SAS,SAC,8,2,2,1,0.6,SAS,0,0,0,0,,1,8,2,2,1,1495.1,1465.9,29.199999999999818,3,2,-1,8.6,8.6,1.4,2.4,2.6,1.8,0.0,-1.0,0.8,1
0022400904,2025-03-07,CHA vs. CLE,CHA,9,2,2,1,0.444,CLE,5,2,0,1,0.5,1,4,0,2,0,1392.7,1612.2,-219.5,2,2,0,6.6,15.4,2.6,2.2,1.6,1.8,-8.8,0.3999999999999999,-0.19999999999999996,1
0022400907,2025-03-07,MIA vs. MIN,MIA,2,0,1,1,0.333,MIN,15,6,4,1,0.462,0,-13,-6,-3,0,1480.5,1539.0,-58.5,1,3,2,17.0,14.4,6.2,5.0,5.2,3.6,2.5999999999999996,1.2000000000000002,1.6,1
0022400913,2025-03-08,NOP @ HOU,HOU,27,4,3,0,0.643,NOP,20,2,3,4,0.526,1,7,2,0,-4,1553.7,1402.4,151.29999999999995,1,1,0,16.0,12.0,6.0,4.4,1.6,3.2,4.0,1.5999999999999996,-1.6,1
0022400918,2025-03-08,BOS vs. LAL,BOS,10,5,7,2,0.429,LAL,4,8,2,2,0.4,1,6,-3,5,0,1597.6,1543.9,53.69999999999982,2,3,1,10.0,5.8,4.6,4.2,3.4,0.6,4.2,0.39999999999999947,2.8,1
0022400919,2025-03-08,GSW vs. DET,GSW,12,7,3,2,0.273,DET,0,2,0,0,0.0,1,12,5,3,2,1534.1,1514.6,19.5,2,0,-2,7.5,6.2,3.5,1.4,1.25,0.8,1.2999999999999998,2.1,0.44999999999999996,1
0022400914,2025-03-08,ATL vs. IND,ATL,6,1,0,2,0.429,IND,2,2,3,2,0.25,1,4,-1,-3,0,1495.1,1543.9,-48.80000000000018,1,3,2,7.8,15.8,2.6,4.0,2.0,2.8,-8.0,-1.4,-0.7999999999999998,1
0022400912,2025-03-08,BKN @ CHA,CHA,16,15,2,2,0.667,BKN,19,3,1,2,0.545,0,-3,12,1,0,1392.7,1426.8,-34.09999999999991,0,3,3,8.2,9.8,4.6,4.8,2.0,1.2,-1.6000000000000014,-0.20000000000000018,0.8,1
0022400915,2025-03-08,WAS @ TOR,TOR,13,4,0,3,0.5,WAS,5,6,3,2,0.333,1,8,-2,-3,1,1446.3,1387.8,58.5,0,3,3,11.0,10.8,4.8,5.8,1.6,3.0,0.1999999999999993,-1.0,-1.4,1
0022400917,2025-03-08,MIL vs. ORL,MIL,11,8,0,1,0.3,ORL,3,2,0,0,1.0,1,8,6,0,1,1534.1,1500.0,34.09999999999991,0,2,2,9.8,4.4,3.2,1.8,1.8,0.2,5.4,1.4000000000000001,1.6,1
0022400916,2025-03-08,CHI @ MIA,MIA,15,4,0,0,0.556,CHI,15,5,5,0,0.636,0,0,-1,-5,0,1480.5,1490.2,-9.700000000000045,3,2,-1,15.2,13.8,6.0,4.6,4.0,2.2,1.3999999999999986,1.4000000000000004,1.7999999999999998,1
0022400922,2025-03-09,CLE @ MIL,MIL,14,6,1,4,0.462,CLE,3,0,0,0,0.5,1,11,6,1,4,1534.1,1612.2,-78.10000000000014,0,1,1,10.0,14.2,4.4,1.4,1.6,1.6,-4.199999999999999,3.0000000000000004,0.0,1
0022400923,2025-03-09,NOP vs. MEM,NOP,0,1,1,0,0.0,MEM,7,4,2,1,0.25,0,-7,-3,-1,-1,1402.4,1534.1,-131.69999999999982,3,0,-3,9.2,5.6,3.0,2.4,0.8,1.4,3.5999999999999996,0.6000000000000001,-0.5999999999999999,1
0022400921,2025-03-09,DAL vs. PHX,DAL,13,5,5,0,0.5,PHX,3,0,0,1,0.5,1,10,5,5,-1,1490.2,1475.6,14.600000000000136,0,0,0,5.8,8.0,2.8,2.2,2.0,2.0,-2.2,0.5999999999999996,0.0,1
0022400927,2025-03-09,LAC vs. SAC,LAC,22,14,2,0,0.643,SAC,9,17,7,3,0.3,1,13,-3,-5,-3,1543.9,1495.1,48.80000000000018,0,3,3,8.6,2.8,6.0,4.0,2.6,1.8,5.8,2.0,0.8,1
0022400925,2025-03-09,MIN vs. SAS,MIN,3,1,1,0,1.0,SAS,5,3,0,2,0.4,0,-2,-2,1,-2,1539.0,1465.9,73.09999999999991,1,2,1,4.0,8.6,2.0,2.4,1.4,1.6,-4.6,-0.3999999999999999,-0.20000000000000018,1
0022400924,2025-03-09,PHI vs. UTA,PHI,15,0,9,3,0.625,UTA,14,5,4,2,0.417,1,1,-5,5,1,1417.1,1382.9,34.19999999999982,3,0,-3,8.2,10.8,1.6,3.6,4.8,2.0,-2.6000000000000014,-2.0,2.8,1
0022400926,2025-03-09,POR vs. DET,POR,7,5,5,1,0.333,DET,5,6,2,0,0.333,1,2,-1,3,1,1475.6,1514.6,-39.0,3,2,-1,7.4,4.0,2.2,2.6,2.4,1.0,3.4000000000000004,-0.3999999999999999,1.4,1
0022400920,2025-03-09,DEN @ OKC,OKC,9,5,1,0,0.6,DEN,0,0,0,0,,1,9,5,1,0,1631.7,1543.9,87.79999999999995,1,3,2,17.2,8.2,4.4,2.6,2.0,4.8,9.0,1.8000000000000003,-2.8,1
0022400928,2025-03-10,ATL vs. PHI,ATL,14,7,2,0,0.5,PHI,6,1,1,1,0.333,1,8,6,1,-1,1495.1,1417.1,78.0,0,0,0,10.2,12.8,3.4,5.4,2.2,3.4,-2.6000000000000014,-2.0000000000000004,-1.1999999999999997,1
0022400933,2025-03-10,CHI vs. IND,CHI,11,11,1,2,0.625,IND,2,1,0,0,0.0,1,9,10,1,2,1490.2,1543.9,-53.700000000000045,2,0,-2,9.0,11.6,4.4,3.0,2.0,2.0,-2.5999999999999996,1.4000000000000004,0.0,1
0022400937,2025-03-10,DAL @ SAS,SAS,3,4,2,0,0.333,DAL,23,5,3,5,0.5,0,-20,-1,-1,-5,1465.9,1490.2,-24.299999999999955,1,2,1,6.0,16.8,2.0,2.6,1.8,3.8,-10.8,-0.6000000000000001,-1.9999999999999998,1
0022400936,2025-03-10,DEN @ OKC,OKC,0,0,0,0,,DEN,17,6,2,1,0.583,0,-17,-6,-2,-1,1631.7,1543.9,87.79999999999995,3,0,-3,13.8,8.0,4.0,2.0,1.8,1.4,5.800000000000001,2.0,0.40000000000000013,1
0022400929,2025-03-10,BOS vs. UTA,BOS,5,8,0,0,0.5,UTA,5,4,1,0,0.5,0,0,4,-1,0,1597.6,1382.9,214.69999999999982,0,1,1,9.8,7.6,5.0,3.6,3.2,1.4,2.200000000000001,1.4,1.8000000000000003,1
0022400934,2025-03-10,HOU vs. ORL,HOU,0,0,0,1,,ORL,5,0,0,0,0.5,0,-5,0,0,1,1553.7,1500.0,53.700000000000045,3,3,0,11.2,5.0,3.4,1.4,1.2,0.0,6.199999999999999,2.0,1.2,1
0022400931,2025-03-10,MIA vs. CHA,MIA,2,5,3,1,0.167,CHA,0,1,1,1,0.0,1,2,4,2,0,1480.5,1392.7,87.79999999999995,2,0,-2,12.0,9.0,5.6,3.0,3.2,2.8,3.0,2.5999999999999996,0.40000000000000036,1
0022400939,2025-03-10,NYK @ SAC,SAC,2,0,2,0,0.25,NYK,3,2,0,1,0.333,0,-1,-2,2,-1,1495.1,1548.8,-53.700000000000045,1,0,-1,7.0,11.6,1.4,5.6,2.4,3.0,-4.6,-4.199999999999999,-0.6000000000000001,1
0022400935,2025-03-10,PHX @ MEM,MEM,10,7,3,2,0.364,PHX,10,12,2,1,0.556,0,0,-5,1,1,1534.1,1475.6,58.5,3,0,-3,11.2,8.4,3.8,4.2,2.8,2.4,2.799999999999999,-0.40000000000000036,0.3999999999999999,1
0022400938,2025-03-10,POR @ GSW,GSW,11,7,2,1,0.4,POR,9,2,1,0,0.75,1,2,5,1,1,1534.1,1475.6,58.5,3,0,-3,8.2,15.2,4.2,4.2,1.4,3.8,-7.0,0.0,-2.4,1
0022400932,2025-03-10,TOR vs. WAS,TOR,7,9,3,2,0.6,WAS,6,9,2,2,0.333,1,1,0,1,0,1446.3,1387.8,58.5,3,3,0,10.8,8.6,5.8,6.2,2.2,2.8,2.200000000000001,-0.40000000000000036,-0.5999999999999996,1
0022400930,2025-03-10,LAL @ BKN,BKN,14,3,3,1,0.357,LAL,24,0,3,1,0.667,0,-10,3,0,0,1426.8,1543.9,-117.10000000000014,2,3,1,8.8,9.4,4.4,3.0,3.4,1.2,-0.5999999999999996,1.4000000000000004,2.2,1
0022400943,2025-03-11,NOP vs. LAC,NOP,9,8,1,3,0.5,LAC,0,0,1,0,0.0,1,9,8,0,3,1402.4,1543.9,-141.5,2,2,0,10.6,14.0,4.2,3.6,1.0,1.4,-3.4000000000000004,0.6000000000000001,-0.3999999999999999,1
0022400940,2025-03-11,CLE vs. BKN,CLE,7,4,3,1,0.5,BKN,17,5,5,2,0.6,0,-10,-1,-2,-1,1612.2,1426.8,185.4000000000001,3,0,-3,3.8,11.2,1.8,4.4,1.8,2.0,-7.3999999999999995,-2.6000000000000005,-0.19999999999999996,1
0022400941,2025-03-11,DET vs. WAS,DET,8,5,1,1,0.375,WAS,12,5,2,0,0.444,0,-4,0,-1,1,1514.6,1387.8,126.79999999999995,1,1,0,13.4,8.6,4.6,6.2,4.0,2.8,4.800000000000001,-1.6000000000000005,1.2000000000000002,1
0022400942,2025-03-11,MIL @ IND,IND,9,4,1,1,0.364,MIL,9,2,4,2,0.4,0,0,2,-3,-1,1543.9,1534.1,9.800000000000182,0,3,3,14.0,7.8,5.8,3.6,1.2,1.8,6.2,2.1999999999999997,-0.6000000000000001,1
0022400950,2025-03-12,UTA @ MEM,MEM,8,4,1,0,0.571,UTA,9,14,5,2,0.8,0,-1,-10,-4,-2,1534.1,1382.9,151.19999999999982,1,2,1,7.8,7.6,3.8,6.2,1.6,2.4,0.20000000000000018,-2.4000000000000004,-0.7999999999999998,1
0022400947,2025-03-12,PHI @ TOR,TOR,25,12,6,1,0.474,PHI,9,6,8,2,0.333,1,16,6,-2,-1,1446.3,1417.1,29.200000000000045,2,1,-1,14.6,12.0,8.0,5.6,3.0,4.4,2.5999999999999996,2.4000000000000004,-1.4000000000000004,1
0022400953,2025-03-12,NYK @ POR,POR,6,12,1,2,0.429,NYK,0,2,0,0,0.0,1,6,10,1,2,1475.6,1548.8,-73.20000000000005,2,1,-1,8.6,7.0,4.4,4.6,2.6,1.8,1.5999999999999996,-0.1999999999999993,0.8,1
0022400948,2025-03-12,LAC @ MIA,MIA,4,7,2,1,0.5,LAC,8,4,0,2,1.0,0,-4,3,2,-1,1480.5,1543.9,-63.40000000000009,0,1,1,8.4,11.6,6.2,3.8,2.2,1.2,-3.1999999999999993,2.4000000000000004,1.0000000000000002,1
0022400949,2025-03-12,HOU vs. PHX,HOU,0,1,0,0,0.0,PHX,7,3,1,2,0.286,0,-7,-2,-1,-2,1553.7,1475.6,78.10000000000014,0,1,1,8.6,9.8,2.0,4.6,1.2,2.0,-1.200000000000001,-2.5999999999999996,-0.8,1
0022400952,2025-03-12,DEN vs. MIN,DEN,3,2,2,0,0.2,MIN,16,8,1,0,0.538,0,-13,-6,1,0,1543.9,1539.0,4.900000000000091,3,1,-2,9.0,15.6,2.6,6.4,2.4,3.0,-6.6,-3.8000000000000003,-0.6000000000000001,1
0022400951,2025-03-12,DAL @ SAS,SAS,18,7,2,0,0.615,DAL,15,3,0,2,0.75,1,3,4,2,-2,1465.9,1490.2,-24.299999999999955,0,0,0,6.6,16.0,2.6,2.6,1.8,3.0,-9.4,0.0,-1.2,1
0022400946,2025-03-12,BOS vs. OKC,BOS,0,0,0,0,0.0,OKC,2,1,0,0,1.0,0,-2,-1,0,0,1597.6,1631.7,-34.100000000000136,1,3,2,6.4,10.8,4.4,2.2,2.8,1.4,-4.4,2.2,1.4,1
0022400945,2025-03-12,ATL vs. CHA,ATL,10,2,2,0,0.5,CHA,14,14,2,3,0.667,0,-4,-12,0,-3,1495.1,1392.7,102.39999999999986,2,1,-1,11.8,9.0,3.6,5.4,2.6,2.8,2.8000000000000007,-1.8000000000000003,-0.19999999999999973,1
0022400957,2025-03-13,SAC @ GSW,GSW,10,4,0,2,0.429,SAC,5,1,2,0,1.0,1,5,3,-2,2,1534.1,1495.1,39.0,0,2,2,8.6,3.8,4.0,4.0,1.0,2.2,4.8,0.0,-1.2000000000000002,1
0022401141,2025-03-13,NOP vs. ORL,NOP,11,0,1,0,0.5,ORL,12,6,3,0,0.444,0,-1,-6,-2,0,1402.4,1500.0,-97.59999999999991,2,2,0,9.0,7.4,3.0,2.4,1.0,0.6,1.5999999999999996,0.6000000000000001,0.4,1
0022400954,2025-03-13,WAS @ DET,DET,38,3,10,4,0.36,WAS,19,5,3,4,0.583,1,19,-2,7,0,1514.6,1387.8,126.79999999999995,0,0,0,14.6,10.4,3.4,6.6,4.6,3.0,4.199999999999999,-3.1999999999999997,1.5999999999999996,1
0022400955,2025-03-13,LAL @ MIL,MIL,0,2,0,2,,LAL,4,3,1,0,0.5,0,-4,-1,-1,2,1534.1,1543.9,-9.800000000000182,0,2,2,9.0,8.4,4.6,3.6,1.2,1.2,0.5999999999999996,0.9999999999999996,0.0,1
0022400956,2025-03-13,CHI vs. BKN,CHI,18,6,6,1,0.5,BKN,11,4,1,1,0.714,1,7,2,5,0,1490.2,1426.8,63.40000000000009,1,1,0,9.6,12.0,5.0,4.0,3.0,1.8,-2.4000000000000004,1.0,1.2,1
0022400966,2025-03-14,UTA vs. TOR,UTA,19,2,3,2,0.556,TOR,11,2,5,2,0.444,1,8,0,-2,0,1382.9,1446.3,-63.399999999999864,0,0,0,15.2,12.4,5.4,3.6,6.4,2.8,2.799999999999999,1.8000000000000003,3.6000000000000005,1
0022400964,2025-03-14,SAS vs. CHA,SAS,10,4,3,2,0.5,CHA,27,3,15,4,0.692,0,-17,1,-12,-2,1465.9,1392.7,73.20000000000005,3,1,-2,8.0,13.6,3.4,5.6,2.0,5.0,-5.6,-2.1999999999999997,-3.0,1
0022400967,2025-03-14,PHX vs. SAC,PHX,0,0,0,0,,SAC,3,2,0,0,0.25,0,-3,-2,0,0,1475.6,1495.1,-19.5,2,1,-1,9.4,3.4,4.2,4.4,2.8,2.0,6.0,-0.20000000000000018,0.7999999999999998,1
0022400959,2025-03-14,IND @ PHI,PHI,24,5,4,0,0.55,IND,2,4,1,0,0.25,1,22,1,3,0,1417.1,1543.9,-126.80000000000018,1,2,1,9.8,6.4,1.2,2.8,4.6,1.4,3.4000000000000004,-1.5999999999999999,3.1999999999999997,1
0022400963,2025-03-14,ORL @ MIN,MIN,12,3,1,3,0.5,ORL,3,1,1,0,0.5,1,9,2,0,3,1539.0,1500.0,39.0,3,3,0,6.0,6.6,2.4,2.2,1.6,0.8,-0.5999999999999996,0.19999999999999973,0.8,1
0022400960,2025-03-14,LAC @ ATL,ATL,15,7,1,3,0.6,LAC,0,1,1,0,,1,15,6,0,3,1495.1,1543.9,-48.80000000000018,2,0,-2,12.4,10.8,4.2,3.8,2.0,1.0,1.5999999999999996,0.40000000000000036,1.0,1
0022400965,2025-03-14,DEN vs. LAL,DEN,22,5,6,1,0.9,LAL,16,5,3,2,0.636,1,6,0,3,-1,1543.9,1543.9,0.0,1,0,-1,10.2,9.6,2.8,3.4,3.2,1.8,0.5999999999999996,-0.6000000000000001,1.4000000000000001,1
0022400961,2025-03-14,DAL @ HOU,HOU,16,15,4,2,0.438,DAL,2,4,0,0,0.077,1,14,11,4,2,1553.7,1490.2,63.5,1,3,2,11.4,15.4,4.8,3.4,1.8,2.0,-4.0,1.4,-0.19999999999999996,1
0022400962,2025-03-14,CLE @ MEM,MEM,4,6,1,0,0.222,CLE,14,1,2,2,0.714,0,-10,5,-1,-2,1534.1,1612.2,-78.10000000000014,3,2,-1,8.6,13.0,5.0,1.2,1.8,1.6,-4.4,3.8,0.19999999999999996,1
0022400958,2025-03-14,BOS @ MIA,MIA,9,9,2,2,0.429,BOS,4,4,1,0,0.667,1,5,5,1,2,1480.5,1597.6,-117.09999999999991,3,1,-2,6.4,10.8,5.0,5.8,1.6,1.0,-4.4,-0.7999999999999998,0.6000000000000001,1
0022400968,2025-03-15,BOS @ BKN,BKN,23,10,6,4,0.474,BOS,20,8,8,2,0.421,1,3,2,-2,2,1426.8,1597.6,-170.79999999999995,0,2,2,10.8,8.2,5.6,5.8,4.0,2.2,2.6000000000000014,-0.20000000000000018,1.7999999999999998,1
0022400970,2025-03-15,CHI @ HOU,HOU,24,15,4,3,0.5,CHI,19,2,6,1,0.615,1,5,13,-2,2,1553.7,1490.2,63.5,1,2,1,13.4,16.6,7.0,4.0,2.2,2.8,-3.200000000000001,3.0,-0.5999999999999996,1
0022400975,2025-03-15,DEN vs. WAS,DEN,9,3,4,3,1.0,WAS,4,2,1,0,0.4,1,5,1,3,3,1543.9,1387.8,156.10000000000014,0,0,0,10.0,9.2,2.8,5.4,3.4,2.2,0.8000000000000007,-2.6000000000000005,1.1999999999999997,1
0022400974,2025-03-15,GSW vs. NYK,GSW,5,6,2,0,0.5,NYK,19,6,3,4,0.571,0,-14,0,-1,-4,1534.1,1548.8,-14.700000000000045,0,3,3,8.8,6.2,5.0,4.0,1.4,1.4,2.6000000000000005,1.0,0.0,1
0022400971,2025-03-15,MIA @ MEM,MEM,22,10,8,2,0.563,MIA,8,0,1,1,0.375,1,14,10,7,1,1534.1,1480.5,53.59999999999991,1,2,1,10.0,8.0,6.0,3.2,3.0,1.2,2.0,2.8,1.8,1
0022400972,2025-03-15,MIL vs. IND,MIL,6,1,3,1,0.286,IND,24,6,15,0,0.563,0,-18,-5,-12,1,1534.1,1543.9,-9.800000000000182,3,0,-3,6.4,10.2,4.0,3.2,1.0,4.2,-3.799999999999999,0.7999999999999998,-3.2,1
0022400973,2025-03-15,SAS vs. NOP,SAS,17,1,7,3,0.333,NOP,7,0,5,2,0.375,1,10,1,2,1,1465.9,1402.4,63.5,3,0,-3,11.4,12.4,3.6,3.2,3.4,4.0,-1.0,0.3999999999999999,-0.6000000000000001,1
0022400969,2025-03-15,OKC @ DET,DET,4,2,2,0,0.5,OKC,2,8,1,1,0.0,1,2,-6,1,-1,1514.6,1631.7,-117.10000000000014,3,3,0,15.4,8.6,3.8,3.2,5.0,1.2,6.800000000000001,0.5999999999999996,3.8,1
0022400980,2025-03-16,POR vs. TOR,POR,0,0,0,0,,TOR,2,2,1,0,0.143,0,-2,-2,-1,0,1475.6,1446.3,29.299999999999955,1,0,-1,8.6,9.6,4.4,2.8,2.4,3.0,-1.0,1.6000000000000005,-0.6000000000000001,1
0022400978,2025-03-16,BKN vs. ATL,BKN,5,3,1,0,1.0,ATL,0,1,2,0,0.0,1,5,2,-1,0,1426.8,1495.1,-68.29999999999995,1,0,-1,10.0,12.6,5.6,1.6,4.2,1.6,-2.5999999999999996,3.9999999999999996,2.6,1
0022400981,2025-03-16,MIN vs. UTA,MIN,2,0,1,0,0.5,UTA,12,1,3,0,0.357,0,-10,-1,-2,0,1539.0,1382.9,156.0999999999999,3,0,-3,5.2,9.0,1.8,5.4,0.8,2.8,-3.8,-3.6000000000000005,-1.9999999999999998,1
0022400982,2025-03-16,MIL vs. OKC,MIL,0,0,0,0,,OKC,19,6,2,1,0.5,0,-19,-6,-2,-1,1534.1,1631.7,-97.60000000000014,1,3,2,6.2,8.4,3.4,3.6,0.8,1.4,-2.2,-0.20000000000000018,-0.5999999999999999,1
0022400977,2025-03-16,LAL vs. PHX,LAL,28,4,6,2,0.476,PHX,4,4,2,1,0.667,1,24,0,4,1,1543.9,1475.6,68.30000000000018,2,2,0,18.4,5.4,5.4,3.8,3.2,1.0,12.999999999999998,1.6000000000000005,2.2,1
0022400538,2025-03-16,LAC vs. CHA,LAC,7,9,1,1,0.667,CHA,6,3,1,0,0.5,1,1,6,0,1,1543.9,1392.7,151.20000000000005,2,1,-1,10.0,11.6,7.8,5.0,2.4,4.8,-1.5999999999999996,2.8,-2.4,1
0022400976,2025-03-16,DAL vs. PHI,DAL,21,8,6,1,0.4,PHI,14,3,3,1,0.5,1,7,5,3,0,1490.2,1417.1,73.10000000000014,2,3,1,10.0,9.8,4.2,4.6,3.2,3.6,0.1999999999999993,-0.39999999999999947,-0.3999999999999999,1
0022400979,2025-03-16,CLE vs. ORL,CLE,2,2,0,0,0.5,ORL,0,1,0,0,0.0,1,2,1,0,0,1612.2,1500.0,112.20000000000005,3,3,0,3.2,4.6,1.4,2.0,1.0,0.8,-1.3999999999999995,-0.6000000000000001,0.19999999999999996,1
0022400987,2025-03-17,NOP vs. DET,NOP,0,4,1,1,0.0,DET,24,4,8,4,0.625,0,-24,0,-7,-3,1402.4,1514.6,-112.19999999999982,1,3,2,6.6,8.4,3.0,3.2,1.2,2.4,-1.8000000000000007,-0.20000000000000018,-1.2,1
0022400989,2025-03-17,CHI @ UTA,UTA,8,5,1,1,0.444,CHI,18,4,12,1,0.8,0,-10,1,-11,0,1382.9,1490.2,-107.29999999999995,0,3,3,15.0,16.4,5.8,3.8,5.2,5.0,-1.3999999999999986,2.0,0.20000000000000018,1
0022400990,2025-03-17,DEN @ GSW,GSW,0,4,0,3,0.0,DEN,13,5,1,1,0.625,0,-13,-1,-1,2,1534.1,1543.9,-9.800000000000182,2,2,0,7.6,6.6,5.6,2.4,1.4,0.6,1.0,3.1999999999999997,0.7999999999999999,1
0022400985,2025-03-17,HOU vs. PHI,HOU,3,7,5,2,0.167,PHI,18,3,4,0,0.467,0,-15,4,1,2,1553.7,1417.1,136.60000000000014,2,1,-1,8.6,11.2,7.6,4.6,2.6,3.6,-2.5999999999999996,3.0,-1.0,1
0022400986,2025-03-17,MIN vs. IND,MIN,21,4,0,2,0.563,IND,2,0,0,0,,1,19,4,0,2,1539.0,1543.9,-4.900000000000091,2,3,1,8.0,6.4,1.8,2.6,0.6,3.8,1.5999999999999996,-0.8,-3.1999999999999997,1
0022400984,2025-03-17,MIA @ NYK,NYK,2,0,1,0,1.0,MIA,22,2,2,2,0.667,0,-20,-2,-1,-2,1548.8,1480.5,68.29999999999995,2,3,1,13.4,11.6,3.4,2.4,2.0,1.4,1.8000000000000007,1.0,0.6000000000000001,1
0022400992,2025-03-17,SAC vs. MEM,SAC,9,0,3,0,0.5,MEM,0,2,0,0,0.0,1,9,-2,3,0,1495.1,1534.1,-39.0,0,3,3,6.2,5.2,0.6,2.8,1.6,1.2,1.0,-2.1999999999999997,0.40000000000000013,1
0022400991,2025-03-17,PHX vs. TOR,PHX,2,0,1,1,1.0,TOR,3,1,4,1,0.125,0,-1,-1,-3,0,1475.6,1446.3,29.299999999999955,0,3,3,7.8,5.6,1.0,2.0,2.6,2.8,2.2,-1.0,-0.19999999999999973,1
0022400995,2025-03-17,POR vs. WAS,POR,11,13,2,0,0.556,WAS,8,7,4,6,0.375,1,3,6,-2,-6,1475.6,1387.8,87.79999999999995,3,2,-1,5.2,9.8,6.2,5.6,1.8,2.4,-4.6000000000000005,0.6000000000000005,-0.5999999999999999,1
0022400537,2025-03-17,LAL vs. SAS,LAL,4,2,1,1,1.0,SAS,11,4,2,3,0.4,0,-7,-2,-1,-2,1543.9,1465.9,78.0,0,0,0,17.6,10.4,5.6,2.8,3.2,1.8,7.200000000000001,2.8,1.4000000000000001,1
0022401012,2025-03-18,GSW vs. MIL,GSW,14,4,3,3,0.5,MIL,2,5,2,1,0.25,1,12,-1,1,2,1534.1,1534.1,0.0,3,3,0,8.0,8.2,5.0,4.6,1.4,2.2,-0.1999999999999993,0.40000000000000036,-0.8000000000000003,1
0022400997,2025-03-18,CLE @ LAC,LAC,2,1,0,1,0.0,CLE,2,3,1,0,1.0,0,0,-2,-1,1,1543.9,1612.2,-68.29999999999995,3,3,0,9.4,5.2,8.0,1.2,2.4,0.8,4.2,6.8,1.5999999999999999,1
0022400994,2025-03-18,BOS vs. BKN,BOS,1,1,0,1,,BKN,9,3,1,0,0.6,0,-8,-2,-1,1,1597.6,1426.8,170.79999999999995,0,0,0,6.2,11.8,3.4,3.0,2.0,1.6,-5.6000000000000005,0.3999999999999999,0.3999999999999999,1
